R,F,M,C
6.33,2,287.96,0.0
5.53,2,10.99,0.0
7.0,2,41.98,0.0279623
1.5,5,74.94,0.0
1.4,2,188.97,0.0
1.63,2,63.47,0.0
3.53,2,44.68,0.0
2.9,2,67.98,0.0
4.13,2,239.98,0.08333910000000001
2.03,2,56.8,0.0
7.7,2,75.41,0.0
2.67,2,61.71,0.0
2.97,2,46.82,0.0
6.3,3,397.97,0.039218
6.27,2,308.9,0.0
0.83,2,208.66,0.0
5.47,2,45.97,0.0
0.93,5,248.89,0.0
7.53,2,244.98,0.0
1.3,3,124.37,0.014811533330000001
5.23,2,22.54,0.0
4.53,3,413.96,0.0
4.77,3,110.26,0.0
2.0,2,54.74,0.0
0.43,2,41.98,0.0
0.07,2,42.98,0.0
7.13,2,539.98,0.0263167
1.13,2,75.98,0.0
1.0,2,79.99,0.0909194
2.37,2,77.98,0.08696465
0.37,2,135.98,0.0
4.17,2,78.12,0.0
2.0,2,70.9,0.0
8.03,2,60.98,0.0999215
3.6,4,291.97,0.0
5.9,2,16.99,0.0
0.4,5,122.9,0.0
2.97,4,192.96,0.0
5.4,2,79.98,0.1011539
3.6,2,69.98,0.0238171
1.1,2,66.78,0.0
2.77,2,209.98,0.0
3.17,2,276.97,0.0
1.2,2,452.36,0.0
3.07,2,159.96,0.0
3.0,2,37.98,0.0
6.07,2,85.98,0.0
5.17,2,158.88,0.0454683
5.1,2,203.97,0.05034235
5.77,2,303.97,0.0419041
6.93,2,73.97,0.0
7.23,2,112.2,0.0
0.17,2,131.09,0.0
0.73,5,75.95,0.0
6.17,2,37.87,0.0
2.33,2,199.98,0.0
8.1,2,279.98,0.0
4.5,2,49.98,0.0
7.23,3,38.85,0.0
6.4,3,375.97,0.0
8.13,2,239.98,0.0
0.33,2,34.98,0.0
6.0,3,91.95,0.0
3.9,2,213.97,0.0
0.37,2,56.18,0.0
6.73,2,23.98,0.0
7.33,2,30.46,0.0
0.77,2,74.98,0.0
6.5,3,66.73,0.0
5.7,2,313.97,0.045457300000000006
0.07,2,185.84,0.0
2.33,2,24.98,0.0
2.73,2,60.58,0.0
5.07,2,17.98,0.0
2.97,2,79.78,0.08628915
2.87,2,197.97,0.0
2.1,3,198.97,0.0606144
4.9,2,50.97,0.0
5.43,2,41.98,0.0
4.37,2,69.98,0.04546635
3.27,3,151.25,0.0
3.8,2,54.98,0.0
3.07,2,329.49,0.07109765
2.4,4,283.81,0.0
3.03,2,108.65,0.03711475
6.03,2,129.99,0.1034554
4.8,2,45.98,0.0
3.73,2,69.98,0.0
6.4,3,457.95,0.0
2.47,3,196.96,0.0
7.53,2,53.97,0.0
0.4,2,39.88,0.045475199999999986
6.07,2,81.97,0.12308715
3.03,2,59.98,0.0
2.2,2,97.42,0.0
3.33,2,153.94,0.045438
5.73,2,27.98,0.0
7.13,2,253.97,0.0
7.5,2,60.98,0.0
1.17,3,143.97,0.0
5.13,3,59.97,0.0
5.1,2,42.98,0.0454683
6.47,2,28.53,0.0
3.43,2,63.96,0.0
1.47,3,119.97,0.0
0.1,3,72.98,0.13808035
4.63,2,287.96,0.03247175
3.43,2,46.98,0.0
0.73,2,174.97,0.1128526
5.67,2,41.98,0.0
5.33,4,304.96,0.0
1.0,2,42.88,0.0692947
7.2,3,38.97,0.0
2.83,3,106.9,0.013376333329999998
2.8,2,291.49,0.0
2.9,2,24.17,0.0
6.0,2,293.97,0.0
3.63,4,413.96,0.0
0.67,2,122.09,0.0
6.47,2,279.98,0.0
2.77,2,59.68,0.0
2.27,2,46.45,0.0
6.43,2,259.98,0.0
4.6,2,112.3,0.0
6.83,3,749.97,0.062429533329999995
0.17,3,85.24,0.0
1.63,2,209.97,0.0
6.03,3,108.69,0.0
7.33,2,38.85,0.0
2.03,2,48.6,0.0
7.6,2,253.97,0.0
7.6,2,239.98,0.0
5.23,2,227.94,0.0
6.47,3,296.5,0.0
3.97,2,298.6,0.0
2.97,3,54.07,0.0
3.9,2,102.78,0.0
4.17,2,129.98,0.10001
6.3,2,673.94,0.03910945
5.4,2,64.97,0.0
2.1,2,26.07,0.035558
3.23,2,295.98,0.0
6.3,2,299.98,0.117654
3.77,2,199.98,0.0
4.17,2,318.96,0.0
3.4,2,31.98,0.0
1.57,2,104.98,0.0
1.93,2,399.9,0.00980635
2.5,2,96.98,0.0
5.87,3,461.94,0.0
5.67,2,327.96,0.0
5.1,3,148.96,0.0
1.8,2,89.79,0.0
3.67,2,66.42,0.0
3.87,2,33.49,0.0
1.77,2,129.5,0.0512821
3.63,2,64.76,0.0273702
6.33,2,79.98,0.0
4.9,2,287.96,0.04717575
0.7,2,21.78,0.0
5.53,2,51.36,0.0
1.4,2,54.91,0.0
6.43,2,287.97,0.0
5.53,4,248.9,0.0
7.23,4,407.94,0.0776842
6.2,2,119.95,0.0
4.97,2,89.0,0.0238402
0.27,3,46.97,0.08871213332999997
1.97,4,83.93,0.0
2.9,2,165.83,0.0
0.93,2,149.49,0.0
5.8,2,68.7,0.0
3.0,2,66.97,0.0
1.0,2,51.98,0.0
0.5,2,109.97,0.0
4.63,2,43.71,0.08327095
2.6,2,86.97,0.0
2.23,2,73.98,0.0454683
5.6,2,55.98,0.13464115
0.07,2,105.33,0.0
3.17,3,74.96,0.0
2.97,2,24.99,0.0
4.93,2,401.97,0.0
6.2,2,25.47,0.0
1.1,3,139.64,0.0
6.47,2,37.97,0.0
1.93,2,76.89,0.0
3.67,2,33.97,0.0
4.63,2,95.29,0.02234815
7.0,2,468.0,0.07826010000000001
6.03,2,61.98,0.0
4.03,2,289.98,0.0
6.37,2,39.65,0.0
4.17,2,29.99,0.0
3.53,2,259.98,0.03571685
0.83,2,52.85,0.0
5.23,2,29.98,0.0909642
5.83,2,295.96,0.0
5.13,2,73.98,0.0
5.8,2,192.13,0.0
5.93,2,243.59,0.09823085
3.27,2,127.97,0.0251467
7.3,2,267.97,0.0
1.07,2,157.97,0.0
6.8,2,267.96,0.0
3.6,2,16.99,0.0
5.43,2,134.98,0.0
4.73,2,273.97,0.0
5.57,2,128.87,0.0
2.1,2,44.07,0.0
4.03,2,279.99,0.0
2.7,2,20.75,0.0
7.7,2,79.98,0.0
2.3,3,89.97,0.0
5.83,2,81.46,0.0
5.2,2,270.98,0.027753
1.27,2,29.96,0.0
3.17,2,35.57,0.0
1.0,2,54.85,0.0
5.83,2,61.98,0.0
0.63,4,235.96,0.0
7.7,2,63.96,0.0
1.0,2,68.44,0.0
5.77,2,159.96,0.0
4.43,2,38.94,0.0
5.97,2,66.22,0.1234874
6.0,2,14.97,0.0
2.2,2,189.98,0.0
7.2,2,109.98,0.0
5.17,3,266.14,0.00986823333
0.0,2,119.05,0.10873515
6.5,2,106.98,0.0
7.27,2,27.98,0.0
2.67,2,273.96,0.0
3.17,2,279.48,0.02564105
5.27,2,36.41,0.0
5.57,2,53.98,0.0
1.97,2,56.58,0.0632588
7.3,2,47.93,0.0
7.0,2,104.98,0.0
4.07,2,59.98,0.0
1.43,2,279.99,0.0
3.13,2,266.97,0.0
3.43,3,166.97,0.0
1.67,2,104.98,0.0
2.37,2,179.88,0.0909336
2.93,3,171.15,0.0
3.33,2,84.62,0.0077206
6.67,2,90.97,0.0851245
7.27,2,67.66,0.0
5.93,3,678.98,0.0
7.57,2,532.28,0.0
4.17,2,99.98,0.02381235
4.6,4,140.46,0.0
0.33,2,112.86,0.0
3.77,3,241.38,0.0
4.1,2,159.98,0.0
6.7,2,49.98,0.0
4.5,3,73.0,0.0
0.1,2,81.98,0.0
6.8,2,54.43,0.0
5.43,2,79.98,0.0
2.17,2,57.75,0.06508715
2.43,2,28.81,0.0
7.17,2,99.67,0.0
4.63,3,103.97,0.0158749
3.73,2,299.98,0.03125195
5.9,2,313.97,0.0
7.4,3,68.97,0.0
0.63,2,399.98,0.0
2.33,2,307.84,0.0
5.83,2,38.32,0.0
2.6,2,49.99,0.0
2.63,2,279.98,0.0
1.33,2,89.97,0.0
4.3,2,19.98,0.0
2.03,2,303.99,0.0
3.43,2,144.38,0.0
6.8,2,71.98,0.04546605
5.2,2,268.97,0.0
3.9,2,91.98,0.02381235
3.9,2,363.97,0.0
0.33,2,25.98,0.0
3.4,2,106.95,0.0
4.1,2,313.97,0.0
4.37,3,99.17,0.01703703333
4.0,2,289.98,0.0
3.23,2,65.98,0.0
4.97,3,134.98,0.0
8.2,3,553.31,0.0
5.97,2,262.31,0.0
2.27,2,89.97,0.0
5.23,2,49.85,0.02004335
0.4,3,100.18,0.0
5.23,2,62.99,0.0
5.4,2,77.6,0.08336465
6.13,2,213.97,0.0
4.93,2,59.98,0.0
1.8,2,63.97,0.0
3.0,2,40.98,0.0
4.7,2,269.98,0.0
7.67,3,80.97,0.0
0.13,2,239.99,0.0
4.33,4,551.93,0.0
2.03,3,107.97,0.05556236667
0.63,2,72.23,0.04369145
0.67,2,111.62,0.0
0.27,4,183.73,0.0
5.57,2,19.98,0.0
5.1,2,219.98,0.0
4.53,3,193.94,0.0
2.27,2,64.98,0.0
4.27,2,129.99,0.0
0.77,2,125.98,0.0
3.07,3,92.96,0.0
3.57,3,52.04,0.0
2.43,2,112.98,0.04717425
5.57,2,22.37,0.0
4.47,2,94.98,0.0
7.1,3,213.85,0.022014
5.2,2,62.88,0.0454671
7.73,2,253.97,0.0
4.87,2,41.7,0.0
5.93,2,79.98,0.0
2.23,2,149.98,0.0
6.57,2,239.98,0.0
3.7,2,199.98,0.0
1.7,2,149.98,0.0
4.53,3,74.97,0.0
2.7,2,159.98,0.08333869999999999
4.6,2,83.96,0.0
6.47,2,65.96,0.0
0.27,2,49.98,0.0
7.47,2,48.93,0.03848125
3.97,2,91.97,0.0
5.83,2,297.96,0.0
2.63,3,89.91,0.0
5.7,2,263.97,0.04717575
6.63,2,125.98,0.0476262
5.3,2,149.99,0.0909146
2.8,2,173.09,0.0
5.97,2,139.99,0.0
1.27,2,399.98,0.0454566
0.33,4,117.96,0.0
5.73,3,477.94,0.0
0.6,2,193.97,0.0
2.8,2,22.24,0.0
3.57,2,29.98,0.024406
6.07,2,94.98,0.04546005
1.57,4,67.94,0.0
5.83,2,313.97,0.0419041
0.53,3,69.97,0.01587883333
6.47,2,263.97,0.0
1.23,2,14.98,0.0
5.77,2,266.97,0.04717575
1.33,2,91.98,0.0
0.87,2,27.22,0.0
3.2,2,124.95,0.0
4.63,4,159.96,0.036890775
6.6,2,66.98,0.0
0.3,2,61.04,0.09928265
4.0,2,32.99,0.0476328
0.53,2,27.46,0.0
4.53,2,299.98,0.0
1.83,2,99.98,0.0
1.2,2,25.98,0.0
3.97,2,34.91,0.0
5.87,2,528.95,0.0
5.33,3,48.39,0.0
7.87,2,99.4,0.0
4.0,2,209.98,0.0
3.67,2,25.98,0.0714796
0.57,2,25.11,0.0737735
5.97,2,39.88,0.0236954
7.33,4,152.33,0.0
6.23,2,289.98,0.0
1.5,3,119.97,0.0
4.27,2,51.97,0.0
1.4,2,94.97,0.04288165
7.6,2,112.96,0.0
1.5,2,79.94,0.0
1.2,2,49.98,0.0
8.0,2,251.97,0.0
7.6,2,164.98,0.045462800000000005
3.2,2,59.98,0.0
2.9,2,249.98,0.0
2.83,2,47.24,0.0
2.2,2,73.16,0.0
4.67,2,283.97,0.0
5.27,2,233.97,0.0
6.8,2,321.96,0.0
6.03,3,179.71,0.0
6.13,2,88.4,0.0
5.47,2,100.8,0.0064973
5.23,2,277.96,0.0
2.73,2,62.88,0.08336569999999999
4.27,2,80.37,0.0
3.13,2,39.78,0.0454753
0.73,3,67.96,0.0
6.53,2,247.98,0.0
7.33,2,99.98,0.02381235
1.13,2,519.98,0.0416684
5.8,2,203.97,0.0652794
1.57,2,62.39,0.0
0.47,3,239.96,0.0
0.07,2,43.58,0.0
0.8,2,65.88,0.09093415
6.47,2,23.98,0.0
6.5,2,289.98,0.0
4.27,2,39.98,0.045475199999999986
2.8,2,69.98,0.0
5.77,2,107.97,0.0118051
4.47,2,69.97,0.08036825
6.6,2,89.94,0.0
6.67,2,505.95,0.0
4.7,2,46.3,0.00594765
0.93,2,41.05,0.0
1.2,2,37.28,0.0
4.83,2,139.82,0.0
5.83,2,59.98,0.0
0.6,4,234.16,0.0
1.13,2,121.75,0.0275398
0.0,2,63.21,0.0
0.63,3,100.57,0.0
2.13,2,156.85,0.0
6.3,2,429.97,0.04258945
0.3,2,29.57,0.0
1.0,2,159.0,0.0
1.9,2,35.48,0.0
1.9,2,29.99,0.0
8.07,2,141.92,0.0
4.5,2,79.98,0.0909298
1.47,2,99.96,0.0
4.7,3,299.98,0.0
0.17,2,33.98,0.0
1.73,2,45.98,0.07359655
5.47,2,315.96,0.0
1.2,2,99.99,0.0
5.13,3,310.41,0.0
6.4,2,52.77,0.0
0.87,2,268.64,0.0
7.23,3,359.97,0.0
7.27,2,49.98,0.11542015
1.7,2,41.3,0.0
0.23,3,83.08,0.0
0.3,2,39.82,0.0
3.13,2,719.97,0.0
2.47,2,44.42,0.0
3.03,2,76.58,0.0
6.17,3,738.98,0.0
7.93,2,67.53,0.0
4.87,2,211.0,0.0
3.33,2,87.98,0.0
1.5,4,142.95,0.0
0.83,2,54.01,0.0
0.4,2,99.98,0.0652327
2.57,3,44.97,0.03176526667
1.13,3,208.95,0.0
0.13,2,57.98,0.0
5.23,2,267.96,0.03472705
3.27,2,74.97,0.0
5.77,2,119.98,0.0
4.47,5,341.94,0.07170134
5.23,2,17.98,0.0
6.53,2,388.96,0.0
2.47,2,63.8,0.0
3.3,2,23.98,0.0
4.57,2,139.99,0.0
0.5,2,127.89,0.0
1.53,2,39.58,0.1000464
0.03,2,75.98,0.0
5.1,2,107.36,0.0
4.3,2,30.97,0.0
6.5,2,17.98,0.0
2.17,2,27.66,0.0
1.73,2,32.98,0.1107317
2.97,2,69.98,0.1304672
5.23,2,313.97,0.045457300000000006
6.5,2,288.97,0.0
1.07,2,42.69,0.1071926
6.9,2,239.98,0.0
0.0,2,159.49,0.0
3.6,2,67.12,0.0
1.03,2,73.98,0.0909314
0.57,2,126.48,0.0
6.57,2,33.97,0.0
1.0,2,69.97,0.0
3.3,2,269.98,0.0
4.13,2,31.98,0.0238237
4.43,2,289.98,0.0
6.93,2,226.29,0.0
4.83,3,69.96,0.0
6.6,2,129.94,0.0
0.07,2,41.4,0.0
4.1,2,55.82,0.0477653
0.17,2,91.98,0.0
2.47,2,43.98,0.0
3.8,2,36.98,0.0
5.17,2,91.9,0.045475199999999986
6.63,2,751.93,0.0
0.53,2,71.72,0.0
3.73,2,103.97,0.02381235
6.43,3,182.2,0.0
2.13,2,164.97,0.0
6.0,2,38.85,0.0
5.07,2,127.92,0.0
4.67,2,21.98,0.0
7.7,3,527.41,0.00635686667
6.33,2,289.98,0.0
0.23,2,169.98,0.02778085
0.87,2,29.97,0.0
3.67,2,179.96,0.0
1.4,2,59.98,0.0
0.9,2,65.98,0.0
7.07,3,211.93,0.0
7.0,2,59.96,0.0
5.47,2,55.66,0.0237851
6.03,2,50.98,0.0
0.07,2,77.78,0.0521286
7.83,2,122.98,0.0
5.17,2,38.78,0.0
4.0,2,48.41,0.0
1.07,3,120.46,0.0
1.8,2,99.98,0.0
6.53,2,69.98,0.0909327
6.57,2,139.99,0.0
6.47,2,209.98,0.0
5.2,2,268.97,0.0
7.53,2,44.4,0.0
4.27,2,62.98,0.0
6.47,3,324.96,0.0
2.37,2,118.89,0.0
3.87,2,37.97,0.0
1.6,2,158.99,0.0364636
0.2,2,81.97,0.0454683
0.4,2,51.98,0.0
6.1,2,32.97,0.0
6.33,2,260.97,0.0517277
4.9,2,106.49,0.0
1.7,2,47.97,0.0
7.43,2,50.98,0.13047945
4.4,2,521.71,0.0
2.93,2,279.98,0.0
4.43,2,154.07,0.0
6.33,2,39.8,0.11816205
0.0,2,143.91,0.0
6.53,2,23.58,0.12555775
7.23,2,239.98,0.0
1.1,2,182.99,0.0
1.07,2,148.22,0.02401225
2.93,2,73.14,0.0
3.9,5,192.45,0.0
5.9,2,23.22,0.0
2.5,2,47.97,0.0
5.5,2,225.97,0.0
3.37,2,70.13,0.0
2.2,4,214.9,0.081246275
2.9,2,74.98,0.0
4.77,2,269.96,0.0
0.67,2,41.87,0.0
3.63,4,278.44,0.0
4.53,2,103.59,0.0
2.93,3,37.81,0.0
7.73,4,301.22,0.0
7.03,2,175.63,0.0
2.43,3,264.05,0.0
0.33,4,460.49,0.0
3.33,2,229.98,0.1153935
1.0,3,124.17,0.0
5.17,2,102.97,0.0
5.2,2,160.92,0.0454316
4.57,2,79.27,0.0
3.07,2,193.58,0.0
6.37,2,132.98,0.08900165
2.43,4,306.95,0.0
2.9,2,9.98,0.0
4.63,2,232.98,0.0
5.13,4,159.77,0.0
4.53,2,149.98,0.0
6.6,2,59.96,0.0
3.9,2,197.14,0.0
0.1,2,65.44,0.0
5.2,2,45.22,0.0
2.0,5,180.95,0.0
4.87,2,93.77,0.0
2.67,2,159.99,0.0
7.33,2,299.96,0.05556175
0.9,3,579.95,0.08920003332999997
2.03,2,49.69,0.0
4.43,4,146.42,0.0
3.67,2,209.98,0.1250104
2.67,2,0.0,0.0
1.63,2,299.98,0.05263435
1.97,2,27.98,0.0
2.63,2,109.98,0.0
3.37,3,84.93,0.0
4.03,2,209.98,0.08692439999999999
2.1,2,544.98,0.0
3.27,3,200.94,0.06063823333
6.3,2,16.58,0.0
6.47,2,29.98,0.0
3.33,2,169.98,0.1052742
0.53,2,75.22,0.0
6.83,3,221.97,0.0
0.97,4,522.68,0.0
5.2,2,149.81,0.0
2.67,3,92.2,0.0
8.43,2,319.47,0.05261825
5.13,3,173.67,0.0
4.17,2,62.52,0.0
3.77,2,56.98,0.0
2.03,2,98.98,0.0
6.6,6,98.18,0.0
1.53,2,42.98,0.0
7.63,2,113.18,0.0
4.8,2,159.99,0.0
5.67,3,108.97,0.02988856667
4.3,2,159.99,0.0
0.33,3,394.95,0.0
2.87,4,197.1,0.0
0.97,2,59.78,0.0
5.33,4,354.0,0.0
1.9,3,259.14,0.0910239
4.73,2,19.97,0.0
3.67,4,319.98,0.0909143
4.93,2,141.93,0.0
3.13,2,99.29,0.02375885
7.3,2,37.09,0.0
3.63,2,126.96,0.0
2.07,2,62.45,0.01293995
2.5,2,319.96,0.0
5.67,2,95.7,0.0
2.63,2,46.54,0.0
1.47,2,165.98,0.0
3.33,2,415.74,0.0
4.2,2,44.88,0.0
3.53,2,55.85,0.0
7.57,2,408.34,0.13053685
4.73,6,430.79,0.0
0.8,3,470.78,0.0
3.33,2,226.97,0.0
7.5,2,169.98,0.0
3.33,2,57.46,0.0
7.7,2,49.98,0.0
0.03,2,83.95,0.0
2.83,2,58.96,0.0
6.27,2,596.99,0.0238095
5.17,2,37.23,0.0
3.67,2,33.48,0.0
4.67,2,212.98,0.0
1.83,2,12.98,0.0
8.53,2,554.58,0.0
4.33,2,307.89,0.0
1.57,2,76.97,0.0
7.33,2,80.97,0.0
1.77,2,65.68,0.0
0.73,3,244.97,0.0
5.5,2,299.96,0.08532050000000001
1.37,4,149.05,0.0
5.67,3,284.86,0.0
6.83,2,139.98,0.0
8.17,4,54.48,0.0
2.73,4,482.93,0.0
6.67,2,73.71,0.0
6.3,3,175.03,0.0
3.83,5,430.17,0.0
0.83,2,77.48,0.0
6.03,3,25.97,0.0
5.7,2,255.96,0.0
4.8,2,139.89,0.0
2.07,4,229.95,0.0
4.83,2,61.42,0.0
5.67,4,111.46,0.0
0.73,4,401.89,0.066464325
3.0,2,122.63,0.0
3.07,3,279.94,0.03704526667
0.07,5,316.19,0.0
5.93,2,281.76,0.0
7.53,2,405.97,0.0
5.63,4,89.94,0.1352443
1.63,2,140.95,0.0
0.07,2,139.99,0.1250078
4.9,2,419.98,0.04543685
3.9,3,53.3,0.0
1.73,2,38.32,0.0
0.77,2,271.96,0.0
3.47,2,299.97,0.0
0.3,2,117.87,0.0
2.37,3,579.62,0.016220766669999998
7.67,2,84.98,0.0
1.73,2,18.98,0.0
2.7,3,235.5,0.0
7.87,3,351.94,0.0
0.53,2,212.84,0.0
3.8,2,34.98,0.0
1.87,2,17.98,0.0
4.1,3,165.92,0.0
3.8,2,189.98,0.0
0.0,2,187.56,0.0
4.77,2,44.98,0.0
7.57,2,31.98,0.02363705
6.0,2,421.28,0.04543685
2.73,2,53.18,0.0
4.73,2,76.09,0.0
7.5,2,300.0,0.0
4.27,2,15.99,0.0
4.23,2,142.98,0.0
7.13,2,21.96,0.0
3.8,2,55.88,0.0
0.53,2,604.97,0.07227805
4.6,2,403.99,0.0
0.63,2,59.98,0.0
7.07,3,396.2,0.03029476667
1.87,2,170.54,0.0
5.67,2,75.98,0.0
2.47,2,85.47,0.0
4.03,2,189.96,0.0
7.43,2,61.68,0.0
6.57,4,211.62,0.0
7.27,2,74.98,0.0
7.57,4,34.36,0.0
1.6,2,66.79,0.0
6.1,2,35.73,0.0
1.27,3,92.87,0.0
0.03,2,218.0,0.13045855
4.3,2,253.96,0.0
4.03,2,281.98,0.04543685
2.13,2,209.89,0.04764175
1.27,2,559.96,0.1000057
7.57,3,110.95,0.0
7.3,2,245.0,0.0
4.5,2,62.2,0.0
5.83,3,172.6,0.0
3.27,2,94.18,0.0
2.17,2,127.05,0.0
2.63,2,289.79,0.0
8.3,3,474.34,0.0
1.13,2,15.97,0.0
3.13,2,111.74,0.0
0.13,4,164.25,0.0
4.93,3,124.48,0.0
5.7,2,71.39,0.0
7.13,2,90.36,0.0
4.3,2,104.12,0.0
8.2,3,141.43,0.0
4.27,2,20.08,0.0
5.63,2,171.85,0.0
5.73,2,113.48,0.0
8.2,2,300.48,0.0
7.03,2,58.97,0.0
0.13,2,249.56,0.0
7.07,2,81.52,0.0
5.6,6,255.61,0.0
7.6,2,80.06,0.0
7.97,2,295.9,0.0
0.5,2,51.97,0.0
7.77,3,149.74,0.0
5.53,2,81.7,0.0
1.2,2,210.88,0.0
0.3,2,73.01,0.0
4.7,4,145.52,0.0
7.33,2,97.43,0.0
6.0,4,482.73,0.0
0.5,2,461.15,0.0
4.83,4,221.2,0.0
0.87,3,97.07,0.0
6.67,2,173.52,0.0
3.37,2,229.97,0.0
1.8,2,78.51,0.0
4.63,2,216.96,0.0
2.2,2,35.46,0.0
6.67,2,279.96,0.0
6.33,2,21.32,0.0
7.27,2,71.55,0.0
4.63,2,279.96,0.0
8.2,3,139.96,0.0
0.73,3,195.93,0.0
1.67,2,23.17,0.0
0.9,2,22.96,0.0
1.23,2,121.58,0.0
5.43,3,25.98,0.0
0.83,2,135.17,0.0
0.77,2,66.89,0.0
7.73,2,139.87,0.0
1.8,3,63.8,0.0
2.1,2,114.0,0.0
6.53,3,89.73,0.0
7.37,3,71.93,0.0
7.6,2,241.95,0.02116975
3.17,2,75.68,0.0
0.13,3,307.27,0.0
4.37,2,167.38,0.0
1.87,2,38.02,0.0
6.17,2,288.28,0.0
4.87,2,73.48,0.0
3.27,4,48.31,0.0
0.0,2,151.42,0.0
1.7,2,47.48,0.0
1.1,2,455.37,0.0
3.6,4,203.43,0.0
4.37,3,559.96,0.090915
0.87,3,336.3,0.0
0.8,5,473.78,0.0
8.7,2,511.96,0.0
3.37,2,309.96,0.0454331
2.77,2,23.82,0.0
2.4,2,219.96,0.04195615
7.87,3,76.28,0.0
6.23,3,61.85,0.0
4.6,2,57.56,0.0
7.33,3,86.07,0.0
1.53,3,324.96,0.0919827
1.7,2,78.84,0.0
4.5,2,181.95,0.0
1.63,2,244.78,0.0
4.5,2,159.9,0.0
4.3,2,139.98,0.1250156
7.77,2,125.98,0.0
6.93,2,68.36,0.0
2.33,2,689.99,0.0
1.2,3,124.48,0.0
0.47,2,46.78,0.0
3.83,4,266.12,0.022718425
7.8,2,564.98,0.0
5.83,2,206.99,0.0
6.07,3,419.97,0.0
4.47,2,229.98,0.1153935
1.27,2,66.58,0.0
4.67,4,476.26,0.0
0.87,2,129.95,0.0
6.17,2,238.86,0.0
7.9,3,336.89,0.12808733333
0.9,2,73.98,0.0
7.6,2,76.63,0.0
1.23,2,39.98,0.0
6.77,2,13.98,0.0
7.57,2,43.73,0.0
7.1,3,136.72,0.0
5.07,2,48.98,0.0
5.13,2,299.96,0.0
1.1,3,435.94,0.09615816667000003
0.83,2,348.99,0.0
4.7,2,542.48,0.0
6.97,2,45.07,0.0
6.6,2,130.59,0.0
2.23,2,44.26,0.0
1.57,2,419.88,0.0
3.13,2,169.98,0.1052742
2.8,2,269.96,0.0526371
6.7,2,60.27,0.0
4.0,2,339.98,0.0
2.5,2,181.23,0.0
4.8,3,529.94,0.03333666667
6.87,2,399.89,0.053245900000000006
4.03,2,72.98,0.0
6.1,3,42.08,0.0
3.67,2,72.08,0.0
7.73,2,92.72,0.0
3.6,3,159.99,0.0
5.5,2,142.18,0.0
4.33,2,249.96,0.06183945
4.47,2,149.98,0.0
3.53,2,109.98,0.0
2.03,3,339.98,0.0
6.97,2,250.96,0.0
0.77,2,99.0,0.0
0.03,2,229.4,0.04545455
1.3,2,51.98,0.0
3.63,2,43.53,0.0
2.03,2,209.97,0.0
1.0,4,519.93,0.04838145
6.83,3,20.97,0.0
7.23,2,113.35,0.0
7.97,4,82.43,0.0
5.33,2,309.98,0.0
7.83,2,60.84,0.0
0.83,2,154.96,0.0
2.63,2,132.27,0.0
6.6,2,127.98,0.0
2.77,2,149.99,0.0
4.6,2,72.88,0.0
8.1,2,759.96,0.02500125
2.93,2,125.97,0.0
1.47,2,261.56,0.0
7.33,3,96.06,0.0
2.73,2,415.86,0.1042839
5.7,3,181.13,0.0
3.1,2,407.51,0.0240126
0.5,3,788.15,0.0
1.33,2,66.12,0.0
0.23,3,110.71,0.0
5.77,2,235.96,0.0
3.43,2,111.56,0.0
2.37,3,790.95,0.0
8.03,2,326.9,0.0
0.33,2,37.07,0.0
4.77,2,22.32,0.0
6.33,2,27.61,0.0
1.8,2,38.18,0.0
6.63,2,80.96,0.0
5.73,4,140.96,0.0
0.5,2,98.62,0.10916225
4.3,2,42.97,0.0
2.4,3,262.31,0.0
3.4,2,619.96,0.00415965
4.57,2,229.96,0.0
3.1,2,299.97,0.0
2.07,2,69.97,0.0
4.23,2,269.96,0.0555638
4.87,2,159.97,0.0
4.73,2,42.29,0.0
4.27,2,31.22,0.0
2.9,2,69.28,0.0
6.6,2,50.12,0.0
4.67,2,22.32,0.0
0.87,2,56.97,0.0
2.87,2,74.45,0.0
6.6,3,46.19,0.0
0.8,2,189.98,0.13633679999999998
0.97,2,164.98,0.0
2.4,2,54.28,0.0
4.23,2,25.98,0.0
1.97,2,99.28,0.0
4.9,2,159.99,0.058827
1.4,2,71.49,0.0
7.07,2,399.89,0.03705075
5.67,2,279.96,0.0
5.33,3,83.16,0.0
2.27,2,308.95,0.074485
2.6,2,63.07,0.0
2.2,2,59.98,0.0
5.33,2,23.15,0.0
5.47,2,66.52,0.0
6.43,3,124.7,0.0
5.2,2,319.98,0.0
6.7,5,360.41,0.0
1.37,4,58.96,0.0
7.97,2,757.84,0.0
5.37,2,329.97,0.0526371
0.53,5,107.55,0.0
4.47,2,29.94,0.0
6.5,2,68.51,0.0
6.97,3,46.47,0.0
3.13,3,449.94,0.02083593333
0.63,2,47.72,0.0
3.63,2,464.7,0.0
4.2,2,99.98,0.0
1.2,2,117.98,0.0
4.73,3,349.95,0.0833264
0.13,2,150.35,0.0
6.97,2,89.99,0.0
7.77,2,194.98,0.0
2.5,2,51.3,0.0
2.03,2,79.97,0.0
6.0,2,129.73,0.0
1.4,2,88.33,0.0
5.83,2,25.98,0.0
0.3,2,399.89,0.1187865
5.67,2,319.98,0.0
1.03,2,36.58,0.0
4.6,2,481.96,0.0345531
6.27,2,292.99,0.0
3.2,3,38.96,0.0
3.87,2,114.66,0.0
6.13,2,231.97,0.0
1.93,2,125.94,0.0
