R,F,M,C
7.23,7,384.95,0.0
7.83,2,28.98,0.0
2.73,2,67.97,0.0
0.2,2,159.49,0.0
3.67,2,289.97,0.0666711
8.77,2,61.71,0.0288541
8.17,2,52.98,0.0
8.73,2,39.81,0.0
9.47,2,639.98,0.0
6.07,2,13.16,0.02387845
7.4,2,279.98,0.0
6.87,2,93.41,0.0
12.3,2,16.32,0.0
0.1,2,653.88,0.0
1.97,2,67.82,0.0
2.47,2,219.97,0.22919835
7.7,2,164.97,0.0
4.33,2,303.97,0.0
11.57,3,268.98,0.0
6.87,2,71.97,0.0
5.57,2,74.76,0.0
4.8,2,37.98,0.11542015
14.7,2,36.25,0.0
1.03,2,571.99,0.0
6.0,4,557.66,0.05975315
6.9,2,46.39,0.0
3.53,2,289.97,0.5
0.67,2,358.96,0.0
10.97,2,30.64,0.0464922
0.5,5,3237.33,0.02557624
7.4,2,62.98,0.0
1.83,2,121.22,0.0
9.87,2,15.87,0.0
3.77,3,1598.46,0.0
2.17,2,100.97,0.0
1.1,2,199.98,0.0908347
9.8,2,25.98,0.0
6.27,2,91.72,0.0
0.3,3,86.97,0.0
0.47,3,145.18,0.0231517
8.07,2,255.87,0.0
12.5,2,156.5,0.0
0.57,2,89.95,0.0
5.83,2,57.64,0.0
2.77,2,59.98,0.0454683
6.27,2,418.56,0.0
4.03,2,206.97,0.0
5.43,2,14.99,0.0
6.33,2,199.98,0.0
0.2,2,161.0,0.02564105
3.03,2,279.98,0.0
13.3,2,32.47,0.0
2.97,2,463.98,0.0
5.77,2,213.97,0.04717575
4.47,2,29.98,0.0454821
6.03,2,303.97,0.0
16.77,2,86.54,0.0
6.77,2,134.65,0.08333335
6.33,2,268.97,0.0
7.33,2,77.98,0.0
3.67,2,87.98,0.0
2.4,2,177.97,0.0
4.63,2,99.97,0.0
0.73,2,23.98,0.0
4.5,2,60.34,0.0
10.37,2,65.98,0.0
6.4,2,88.26,0.0
3.13,2,135.0,0.0
2.77,2,181.66,0.0
12.93,2,69.94,0.0
0.13,2,58.01,0.03746545
6.03,6,97.77,0.0
0.23,2,181.98,0.0
4.3,5,266.91,0.0
5.17,2,36.93,0.0
8.1,2,119.98,0.1042354
6.47,2,55.89,0.0
10.73,2,61.35,0.22815505
7.13,2,507.94,0.0
4.17,2,119.97,0.01923445
12.4,2,32.23,0.0
2.73,2,67.94,0.0238379
5.1,3,113.96,0.03030853333
0.8,2,279.99,0.0
4.17,2,273.97,0.0
9.17,2,28.49,0.0
1.77,2,39.98,0.43387615
5.2,2,41.98,0.0
5.83,2,59.98,0.0454683
3.1,2,403.95,0.06522175
16.47,2,40.59,0.0
8.27,2,231.98,0.0
12.03,4,191.41,0.0
5.13,2,218.41,0.0
3.37,2,59.82,0.0
3.13,4,519.96,0.032610875
17.07,2,49.98,0.0
5.4,2,139.64,0.0
14.53,2,47.52,0.0
0.73,2,404.97,0.3245715
4.83,2,213.97,0.0
9.4,2,263.99,0.0
1.67,2,99.98,0.0
2.5,3,116.82,0.0
7.4,3,317.77,0.0
2.0,2,84.68,0.0
14.7,2,161.66,0.0
14.17,3,339.3,0.0
6.03,2,209.94,0.0
6.57,2,245.96,0.0
14.8,2,81.48,0.046809
7.37,2,64.68,0.0
9.53,2,39.98,0.0
11.4,3,95.95,0.0
2.37,4,93.95,0.0
3.93,2,64.5,0.0
13.03,4,205.12,0.0
6.13,2,39.98,0.0
5.2,5,347.92,0.0
5.77,4,60.96,0.375
7.93,2,16.73,0.0
0.17,2,159.98,0.0909194
7.27,3,206.94,0.0
2.87,2,153.98,0.0
1.37,7,165.89,0.0
11.87,2,119.98,0.0454587
6.57,2,247.98,0.0
0.33,2,334.96,0.04348205
7.53,2,119.98,0.0
3.3,2,124.85,0.0
12.13,2,119.96,0.0
3.97,2,99.98,0.0
6.53,2,283.0,0.0
4.03,2,104.97,0.0
11.57,2,53.98,0.0909413
2.8,2,89.95,0.0
11.97,3,255.38,0.0
4.77,2,23.98,0.0
12.73,2,51.93,0.0
5.67,2,59.98,0.0
3.23,3,179.96,0.0
4.9,3,46.96,0.0
5.43,2,124.98,0.0454609
0.17,2,162.49,0.0
13.37,2,46.8,0.0
11.0,2,217.96,0.0189053
11.17,3,93.55,0.0
15.23,2,19.89,0.0
9.93,2,44.98,0.0
0.4,2,127.96,0.05739115
2.03,2,54.98,0.0
10.93,2,99.0,0.0
5.9,3,669.96,0.28704326667
8.87,3,188.02,0.0
0.57,4,221.16,0.0
10.43,2,73.01,0.0
2.43,2,102.47,0.0
9.43,3,97.03,0.0
14.27,2,96.24,0.0
8.53,2,89.38,0.0
3.0,3,281.21,0.0
15.33,2,48.1,0.0
9.17,3,105.95,0.0
8.5,2,64.7,0.0
6.67,2,62.62,0.0
5.43,3,180.51,0.0
5.97,2,401.97,0.0740579
6.73,2,496.46,0.0
7.37,2,329.96,0.10819885
7.3,2,140.15,0.0
15.57,2,114.69,0.0
15.33,2,278.02,0.0
5.0,3,839.94,0.16666666667000002
8.17,2,66.01,0.0
16.47,3,196.57,0.0
2.77,2,489.96,0.077849
9.43,2,188.81,0.0
9.63,2,71.76,0.0
12.57,2,54.29,0.0
2.8,2,160.86,0.0
10.57,2,119.65,0.0
11.8,3,49.96,0.0
16.33,2,97.26,0.0
7.9,2,112.98,0.0
6.37,2,119.98,0.0
0.13,7,1040.8,0.0
9.27,2,42.69,0.0
9.9,2,19.48,0.0
11.33,3,103.61,0.0
11.03,2,99.09,0.0
12.8,2,160.03,0.0
12.0,2,152.83,0.0
1.5,2,275.56,0.0
7.73,2,65.39,0.0
8.03,2,57.33,0.0
4.83,2,1617.72,0.0
16.13,2,53.01,0.0
1.13,2,44.98,0.0
0.53,2,66.33,0.0
12.3,3,199.96,0.0
15.27,2,58.22,0.0
16.63,2,43.57,0.0
6.0,2,73.98,0.0
4.37,2,69.96,0.0
3.67,2,114.97,0.0
13.43,2,57.92,0.0
10.9,2,110.76,0.0
10.4,2,99.99,0.0
11.3,2,50.5,0.0
16.27,4,57.95,0.0
6.2,2,57.36,0.0
0.97,2,146.14,0.0
6.6,2,36.08,0.0
0.9,2,117.4,0.06514085
10.1,2,282.72,0.0238143
9.77,2,18.15,0.0
9.67,2,179.33,0.0
10.2,2,172.23,0.0
1.63,5,303.9,0.03118284
4.53,2,175.29,0.0
0.07,3,858.97,0.06204883333
12.03,2,117.65,0.0
15.93,2,1356.41,0.0
13.87,2,49.83,0.0
6.67,2,163.78,0.0571461
15.57,2,191.66,0.0
3.83,2,87.98,0.1931232
1.2,3,58.75,0.0
2.47,2,99.43,0.0
5.2,4,330.85,0.25
4.47,2,14.98,0.0
11.5,2,111.87,0.0
2.83,2,144.92,0.0
1.3,4,152.18,0.0
9.27,2,44.41,0.0
14.8,4,337.1,0.0
3.03,2,319.98,0.072468
5.5,2,229.98,0.25
0.53,2,439.16,0.0
11.2,3,228.18,0.0
8.1,2,90.97,0.0
2.43,2,54.98,0.0
4.2,2,40.38,0.0
16.4,2,58.58,0.0
15.33,2,124.95,0.0
6.93,2,52.62,0.0
4.6,2,149.98,0.0
7.4,2,94.72,0.0
14.67,2,284.82,0.0
11.13,2,68.99,0.0
9.7,2,97.49,0.0
10.37,2,60.08,0.0
4.2,2,56.95,0.25
4.57,2,149.98,0.0
15.13,2,52.47,0.0
4.8,2,219.96,0.0
0.73,2,113.36,0.0
1.2,74,3330.04,0.02862373108
6.67,2,1355.9,0.0
16.13,2,94.97,0.14978875
1.53,2,18.97,0.0
0.03,2,29.88,0.0641632
4.47,2,273.97,0.0
1.87,3,37.44,0.0
5.93,2,159.98,0.0
6.87,2,47.86,0.0
10.4,2,49.17,0.0
7.4,2,204.12,0.0
3.83,2,128.0,0.0
2.63,2,132.96,0.04256225
1.0,2,33.11,0.0
1.93,2,59.98,0.0
9.33,2,21.4,0.0
10.7,2,225.2,0.11418875
11.23,2,35.98,0.0
9.5,2,27.18,0.0
7.27,2,55.18,0.0
5.9,2,79.98,0.0454649
2.03,2,208.6,0.0
13.37,2,40.53,0.0
15.33,2,367.24,0.0
7.3,2,164.16,0.0
13.7,2,74.98,0.0
6.33,2,252.42,0.0
0.93,3,885.92,0.1792026
6.23,2,249.98,0.0
6.97,2,259.98,0.0
3.5,2,259.98,0.0
1.67,2,18.8,0.0
5.6,2,439.97,0.0
5.13,2,320.05,0.0419041
14.07,2,153.93,0.0
0.4,2,28.98,0.3541939
12.5,2,78.63,0.0
7.87,2,49.98,0.0
11.8,2,66.93,0.0
4.17,2,31.98,0.0
7.23,2,45.96,0.125
2.47,2,32.54,0.1423673
5.77,2,77.88,0.11833565
14.47,4,125.95,0.0
12.53,4,289.87,0.0
5.63,2,287.96,0.0
12.43,2,44.23,0.0
9.13,2,247.32,0.10631535
0.23,2,99.98,0.11905895
3.13,2,39.88,0.0909505
15.87,2,31.98,0.06525075
4.73,3,68.92,0.0
0.07,2,105.01,0.0
7.13,2,37.98,0.0
12.77,3,140.27,0.0
2.07,2,79.88,0.0476726
5.47,3,146.33,0.0
2.9,2,40.41,0.0
5.3,2,307.96,0.0
6.43,2,279.98,0.0
1.1,2,45.72,0.0
14.83,2,88.94,0.0
14.9,2,61.97,0.0
6.4,2,189.98,0.068188
2.2,2,64.98,0.0
3.13,2,179.16,0.0
11.47,2,75.32,0.0
6.6,2,206.97,0.0
1.47,3,111.97,0.03030646667
15.93,2,75.31,0.0
1.97,5,659.95,0.02666844
4.97,2,33.82,0.0
9.4,2,73.98,0.0
0.67,2,17.98,0.0
7.7,2,239.98,0.0
3.63,2,72.6,0.0
4.23,2,287.96,0.03247175
10.07,3,56.01,0.0
5.6,2,35.4,0.0
13.2,2,44.45,0.0
5.37,2,39.67,0.0
6.43,2,67.75,0.0
5.57,2,299.98,0.0909146
16.33,2,37.46,0.0
10.77,3,113.68,0.0
5.97,3,156.89,0.0
0.7,2,45.98,0.0
9.67,2,22.71,0.0
0.97,4,120.85,0.0
10.07,3,107.71,0.0
0.67,2,49.98,0.0
0.73,4,1542.92,0.0
4.57,2,99.98,0.0
6.33,2,35.34,0.0
8.4,2,499.98,0.0
3.27,2,147.98,0.02381235
14.4,2,65.98,0.0454649
10.13,2,53.98,0.06524105
0.0,2,111.23,0.0
3.17,3,419.97,0.0
6.3,2,254.98,0.0
3.7,2,136.14,0.0
6.9,4,539.96,0.0
2.03,3,140.47,0.0
6.03,2,121.96,0.04547045
5.2,2,75.96,0.0
4.4,2,70.0,0.0
12.97,2,194.96,0.04299055
5.47,2,46.54,0.0
9.33,2,99.61,0.0
11.93,3,109.99,0.0
1.0,3,71.97,0.0
13.97,2,77.67,0.0
8.23,2,129.97,0.0
16.33,2,60.92,0.0
15.03,2,29.97,0.0
4.2,2,220.48,0.0
7.33,2,35.97,0.0
13.13,2,51.01,0.0
5.73,3,153.95,0.0
5.57,2,290.92,0.04361985
0.4,2,104.97,0.04546705
5.53,2,49.98,0.06524575
16.13,2,94.98,0.0
14.23,2,119.92,0.0
3.8,2,51.98,0.0
13.3,3,72.61,0.0
7.27,2,509.98,0.0
3.9,2,104.86,0.0
5.63,2,20.57,0.0
15.6,2,63.98,0.0
11.97,2,83.97,0.0
3.37,2,66.98,0.0
4.83,2,59.95,0.0
4.23,2,35.94,0.0
16.17,2,15.98,0.0
3.2,2,139.98,0.0
7.6,2,106.98,0.0
8.83,3,115.83,0.0
4.3,2,19.98,0.0
0.33,3,63.91,0.0
13.23,2,351.86,0.0
11.5,2,39.98,0.0
11.6,2,91.4,0.0
3.07,3,84.97,0.1760072
12.7,2,40.9,0.0
7.5,2,253.97,0.0
5.17,2,62.78,0.0
3.37,2,78.63,0.0
0.53,2,182.99,0.0
0.37,2,439.98,0.0833368
3.13,2,85.87,0.0713448
12.4,2,26.57,0.0
0.77,4,191.96,0.045464425
3.17,2,24.98,0.0
5.93,2,433.96,0.0
9.5,2,56.93,0.0238626
0.33,6,74.74,0.0
5.83,2,142.95,0.188857
6.7,2,68.22,0.0
0.03,3,85.23,0.0
12.1,3,46.97,0.0
3.97,2,29.99,0.0
1.43,2,234.98,0.0666711
8.77,2,149.78,0.0
9.1,2,89.37,0.0
14.33,2,49.98,0.0
4.13,2,96.64,0.0
13.2,2,179.96,0.0
3.0,5,257.9,0.09403988
14.0,2,220.04,0.0
2.9,2,88.68,0.0
2.07,2,77.58,0.0
14.53,2,71.28,0.0
5.73,2,307.96,0.0
10.13,2,525.95,0.0
4.3,2,57.97,0.09095745
3.7,2,80.44,0.0
1.47,2,34.39,0.0
2.2,2,336.96,0.0
4.07,2,266.97,0.03571685
2.93,4,395.36,0.0
0.6,2,76.88,0.0
6.23,2,68.51,0.0
5.43,2,334.82,0.01471145
2.0,3,59.83,0.0
14.7,2,179.54,0.02382635
6.27,2,253.97,0.0
5.7,2,29.29,0.0
3.9,2,199.98,0.0
1.7,3,120.08,0.03033023333
10.33,2,699.89,0.0
0.03,2,70.82,0.0
9.5,5,135.91,0.0
13.13,2,21.54,0.0
6.43,2,59.56,0.0
15.67,4,64.71,0.0
10.17,3,36.97,0.0
13.07,2,146.97,0.0
5.53,2,53.2,0.0
2.4,2,122.32,0.0
3.9,2,314.92,0.0
0.37,5,239.46,0.0
7.1,2,159.98,0.0
10.43,2,57.98,0.0
10.43,2,159.98,0.11446885
0.9,2,439.98,0.0
9.13,2,37.98,0.0
8.13,2,35.91,0.0
6.97,2,60.88,0.0
5.2,5,672.93,0.0
8.9,2,79.98,0.0
6.8,2,36.46,0.0
8.1,3,192.12,0.0
14.97,2,57.46,0.04546985
5.97,2,408.96,0.0
4.4,2,663.94,0.01790145
5.2,2,87.33,0.0
11.67,2,94.9,0.0244798
3.9,2,72.61,0.0
10.6,2,55.3,0.0
7.07,2,28.54,0.0
16.0,2,196.7,0.0
7.0,2,74.97,0.2993832
1.37,2,39.88,0.0
8.97,2,35.94,0.0
0.33,2,69.71,0.0
16.53,3,188.66,0.0
5.87,2,309.45,0.0
12.77,2,23.98,0.0
6.93,2,61.98,0.16210475
6.67,2,90.58,0.0
6.87,2,58.27,0.04465365
5.4,2,59.99,0.2366713
0.33,2,132.32,0.22230585
4.5,2,266.97,0.0
0.7,2,114.46,0.0216263
9.07,2,90.83,0.0
13.47,2,45.61,0.0
3.53,2,126.98,0.0
9.97,2,27.98,0.0
0.53,2,63.24,0.0
11.33,2,22.42,0.0
4.93,3,79.97,0.03030853333
1.6,2,51.98,0.12503475
14.6,2,117.63,0.0
10.9,2,295.96,0.0
1.67,3,49.97,0.0
14.9,2,47.15,0.0
9.4,4,233.93,0.011906325
5.0,2,62.98,0.0
3.43,2,15.97,0.0234686
9.9,2,39.98,0.0
10.77,3,101.0,0.0
1.27,2,50.98,0.0
6.77,2,209.98,0.0
4.57,2,76.98,0.0
5.73,2,211.96,0.0
2.0,3,379.96,0.20588466667
5.7,2,22.98,0.25
7.87,2,117.03,0.0
6.87,2,262.31,0.0
5.6,2,125.49,0.0
1.67,2,68.98,0.0
5.57,3,516.28,0.0
4.57,2,329.98,0.25
5.47,3,181.86,0.0
16.97,2,73.98,0.0
0.6,9,245.71,0.154992125
6.2,2,253.97,0.05591955
0.0,3,380.96,0.0587198
9.87,2,41.78,0.0
1.63,2,119.98,0.0
5.67,2,322.53,0.0
16.4,2,26.97,0.0
1.37,3,110.97,0.0
4.93,3,46.62,0.04124483333
13.77,2,36.05,0.0
0.73,4,79.43,0.0
0.13,2,85.99,0.09091635
8.7,3,109.15,0.0
5.0,2,123.18,0.0
2.9,2,11.98,0.0
10.63,2,59.98,0.0
14.1,5,164.25,0.0095078
5.37,2,75.98,0.06522735
11.53,2,339.98,0.0
0.83,2,68.97,0.0
1.13,4,130.54,0.0
14.73,2,65.98,0.0
9.03,2,59.98,0.0
9.57,2,65.98,0.0
5.6,2,149.66,0.04315815
5.43,2,64.99,0.0909218
3.63,2,289.98,0.0
0.8,4,222.91,0.0
13.2,2,223.83,0.0
12.07,2,26.24,0.0
2.87,2,102.83,0.0
10.6,3,111.47,0.0
11.73,2,119.63,0.0
2.53,3,145.96,0.03031136667
2.03,7,857.69,0.0
16.57,2,50.98,0.0
12.87,2,86.97,0.0
10.63,2,49.98,0.04547175
6.8,2,135.0,0.0
4.1,2,269.79,0.0
16.0,2,1043.07,0.04214545
8.27,2,559.98,0.0
14.1,2,185.65,0.0046097
10.03,3,77.95,0.0976453
7.33,2,74.43,0.0
3.47,2,59.98,0.0454683
7.93,2,39.4,0.0
6.2,2,92.98,0.0692782
11.37,2,63.96,0.0454804
0.33,3,119.97,0.0158749
5.4,2,31.47,0.0
9.4,2,144.98,0.0
5.8,2,29.98,0.0
15.27,2,68.72,0.0
13.9,2,197.93,0.00940515
2.43,3,445.77,0.0210146
2.27,2,158.74,0.0863359
0.5,2,53.22,0.0
5.2,2,327.96,0.0
0.27,2,76.29,0.0
4.4,2,113.54,0.0714431
9.4,2,24.95,0.0
7.43,2,200.77,0.0
3.67,2,30.98,0.0
6.13,3,272.95,0.0
1.4,2,46.87,0.0
6.27,2,77.97,0.2397006
13.07,2,64.89,0.0
8.67,2,196.42,0.0
8.5,3,377.96,0.06923063333
0.4,2,54.5,0.0
3.57,2,73.38,0.0
8.3,2,231.98,0.0
14.0,2,39.98,0.0
7.9,2,28.22,0.0
11.67,2,82.98,0.02830635
9.5,2,95.11,0.0
9.47,2,47.97,0.0
9.83,3,54.04,0.16678806667
12.1,2,24.44,0.0
11.03,2,80.66,0.0
3.4,2,259.98,0.0
9.97,2,55.77,0.0
8.17,3,44.97,0.1667593
5.07,2,56.98,0.0
1.73,2,229.98,0.0
2.17,5,148.94,0.0
14.67,2,224.48,0.0
2.27,2,116.48,0.0
0.47,2,23.98,0.3335239
16.33,2,19.98,0.0
5.63,4,347.95,0.0
2.17,6,639.87,0.0
9.17,2,122.97,0.0
6.07,2,268.97,0.05357525
3.9,2,70.22,0.01892985
2.6,2,202.76,0.0394415
15.1,2,213.72,0.0
14.1,2,35.2,0.0
3.0,2,51.9,0.0910683
7.1,2,61.98,0.0
1.5,2,24.73,0.0
7.43,2,82.31,0.0
14.37,2,63.86,0.0
3.8,2,59.2,0.0
1.87,2,35.74,0.0
13.93,2,252.95,0.0
14.83,2,76.24,0.0
0.0,2,49.26,0.0
0.0,2,52.98,0.0
4.13,2,137.95,0.0
8.2,2,58.82,0.0
13.57,2,84.04,0.0
15.93,2,85.85,0.0
12.67,2,198.67,0.0
7.2,3,69.96,0.0
3.47,2,157.07,0.0
13.93,3,176.31,0.0
13.3,2,192.12,0.0
8.0,2,31.98,0.0
3.67,2,51.36,0.0
0.5,2,56.27,0.0
12.73,2,255.2,0.0
15.7,2,72.98,0.0
10.37,2,109.06,0.0
5.93,3,82.94,0.0
1.8,2,222.24,0.0
6.13,4,818.96,0.0
15.17,2,62.43,0.0
7.73,6,4498.46,0.0
2.77,2,114.43,0.0
11.93,3,89.97,0.0
12.1,2,122.07,0.0
2.13,7,445.04,0.0
8.93,4,137.43,0.0
15.0,2,107.71,0.0
4.47,2,149.98,0.0
10.2,2,63.79,0.0
1.2,3,634.95,0.02127795
8.07,2,223.3,0.0
0.6,2,119.9,0.0
0.7,3,199.95,0.0
2.5,2,29.97,0.0454959
4.17,2,189.98,0.0
0.43,2,91.98,0.0
10.1,2,65.98,0.0
11.47,2,76.71,0.0
4.67,4,548.66,0.065721675
3.63,2,113.19,0.0
14.67,2,159.98,0.0454597
4.17,2,76.65,0.0
9.2,2,57.92,0.0
3.23,2,56.37,0.0
15.07,2,93.45,0.0
6.47,2,263.97,0.0
9.97,2,499.98,0.0
0.3,2,21.73,0.0
5.87,2,327.96,0.0419041
1.9,2,63.98,0.0
4.4,3,112.86,0.0
5.8,3,142.96,0.0
0.8,2,196.1,0.0
1.23,2,47.98,0.0
0.47,6,84.93,0.0
0.43,2,119.97,0.0
8.3,2,48.98,0.0
0.5,2,64.97,0.0
15.87,2,5.98,0.0
3.13,2,55.98,0.16670635
3.97,2,189.98,0.0
1.97,2,44.98,0.0
5.7,2,9.99,0.0
12.67,2,65.98,0.0
8.87,3,86.97,0.0
10.5,3,436.41,0.0
14.7,2,73.68,0.0
15.43,2,66.97,0.0
16.73,2,25.98,0.0
15.7,2,35.97,0.0
2.57,5,174.31,0.0
1.9,2,37.98,0.06523765
9.87,2,71.68,0.0
6.2,2,60.97,0.0693179
6.9,2,51.98,0.20326315
11.73,2,65.98,0.0
4.73,2,39.98,0.0
4.2,2,55.81,0.0
1.07,10,476.78,0.0
11.2,3,45.97,0.0
1.87,2,159.76,0.0867726
9.7,2,22.46,0.0
6.43,5,91.74,0.0
5.2,2,47.97,0.0
2.6,2,60.66,0.0
0.53,3,72.93,0.0
0.1,2,113.52,0.0
11.37,2,2258.16,0.0
12.7,2,53.98,0.0
5.57,2,20.99,0.0
12.23,2,45.58,0.0
6.17,2,43.87,0.17170165
3.47,2,87.98,0.0909279
9.63,2,54.98,0.0
9.97,2,539.98,0.0
1.5,3,44.77,0.0
5.7,2,39.99,0.20004
5.4,2,58.66,0.0
1.07,2,46.98,0.0
5.8,2,287.96,0.0
3.83,2,79.15,0.0
12.9,4,183.24,0.0
0.13,2,559.98,0.03333445
13.87,2,874.75,0.0
4.97,2,51.98,0.0
6.1,2,52.91,0.0
16.93,2,283.96,0.0
16.57,2,113.17,0.0
5.4,2,61.44,0.0
6.13,2,49.98,0.1094092
15.03,2,55.98,0.0
12.23,2,39.75,0.0
0.07,2,559.98,0.0
9.77,3,70.96,0.0
5.97,2,28.8,0.0
5.1,2,14.97,0.0
5.63,2,253.97,0.0
9.13,3,214.96,0.0
9.67,2,25.9,0.0
4.37,2,99.98,0.0
5.9,2,278.29,0.0
4.33,2,122.99,0.0
3.7,3,119.97,0.03030646667
4.3,2,459.96,0.0
12.23,2,31.82,0.0
4.63,2,78.45,0.1397026
1.73,2,101.56,0.0540238
16.17,2,65.98,0.0
7.7,2,27.9,0.0
10.53,2,160.93,0.0
16.0,3,360.75,0.0
4.7,2,45.97,0.0
4.0,2,269.98,0.03571685
9.5,2,228.54,0.0618951
5.23,2,273.97,0.0
6.87,2,110.0,0.0
16.4,2,48.94,0.0
3.2,2,61.98,0.0
0.2,2,419.98,0.0454566
5.17,2,158.67,0.0
8.87,2,79.98,0.0
14.0,2,106.96,0.0
12.93,4,82.96,0.0
7.0,6,290.91,0.1247987
1.2,2,19.98,0.2058477
7.77,2,94.0,0.0
7.83,5,565.95,0.0
6.43,2,249.98,0.0
8.6,2,30.98,0.08337195
11.03,4,318.6,0.0
0.07,2,417.0,0.01398275
3.57,2,35.59,0.0
3.67,2,287.97,0.0
4.63,5,567.94,0.01428674
0.03,2,111.97,0.0454628
6.7,2,62.98,0.1710029
4.47,2,182.97,0.0
1.7,2,26.19,0.0
6.57,3,335.96,0.0
14.3,2,131.96,0.0
5.63,3,33.97,0.33333333333
1.37,2,159.98,0.11924805
6.17,3,79.92,0.0
1.8,2,158.99,0.0
7.6,2,251.04,0.0
11.37,2,70.46,0.0
5.4,2,61.96,0.0
12.93,2,309.94,0.0
5.73,4,58.96,0.375
4.9,3,67.36,0.0
15.67,2,152.59,0.0
12.5,2,65.98,0.04546705
4.67,2,305.97,0.0
13.7,2,69.61,0.0
0.0,3,51.97,0.0
4.93,2,149.98,0.0
2.13,2,32.97,0.0238322
6.0,2,249.98,0.0
13.5,2,27.98,0.0
1.83,2,21.94,0.0
5.1,2,79.98,0.0
14.73,4,451.61,0.045084925
12.63,2,85.41,0.0
3.77,3,121.81,0.0
2.6,2,69.3,0.0
10.0,2,25.94,0.0
4.57,2,50.98,0.0
1.9,6,227.92,0.0
2.37,2,25.98,0.0
4.4,2,303.97,0.0
6.0,2,631.86,0.0
0.63,4,174.97,0.16109416667
0.43,2,63.54,0.0
0.37,2,239.8,0.0
6.4,2,29.99,0.0909366
2.27,3,127.28,0.0
1.33,2,274.89,0.0
5.93,3,89.97,0.0
5.77,3,34.96,0.46669336666999994
6.17,2,152.59,0.0
6.17,2,50.63,0.0
11.43,2,41.94,0.0
13.53,2,52.98,0.05362775
5.1,3,43.21,0.0
5.73,2,121.98,0.0753426
5.77,3,149.95,0.0
0.87,2,38.88,0.0454763
2.17,2,156.49,0.06004975
6.43,2,51.98,0.0
7.57,3,63.97,0.0
0.3,2,29.98,0.0
6.17,2,59.98,0.0833565
5.73,3,38.85,0.0
16.37,2,84.35,0.01923735
1.77,5,635.61,0.0
13.6,2,113.98,0.0
2.9,2,216.9,0.0
2.07,2,25.99,0.0476365
2.6,2,46.53,0.0
5.83,2,55.34,0.0834119
17.0,2,13.98,0.0
9.83,2,45.5,0.0
6.63,2,57.42,0.0
9.97,2,34.03,0.0
16.57,2,289.96,0.0
6.3,2,38.57,0.0
9.0,2,63.98,0.0
4.27,2,403.96,0.03571685
2.57,4,137.9,0.0
5.2,2,266.97,0.0
5.7,3,68.91,0.0123594
11.03,2,459.97,0.0
12.63,4,74.95,0.0
2.13,4,129.93,0.0
6.07,3,95.59,0.0
7.2,2,135.0,0.0
9.67,2,81.48,0.0
5.73,2,314.96,0.0
6.07,2,51.98,0.0
6.37,2,239.98,0.0
0.93,2,28.98,0.0
8.4,2,29.98,0.0
0.77,2,66.25,0.0
14.9,2,114.08,0.0
5.53,2,29.98,0.0
15.53,2,317.03,0.0
4.6,2,58.69,0.0
6.77,2,35.23,0.0
2.33,2,134.98,0.0
6.13,2,321.06,0.0
6.73,2,30.18,0.0
2.97,2,139.97,0.0
5.57,2,31.85,0.0
9.27,2,72.9,0.0
4.67,2,24.3,0.0
8.23,4,379.96,0.011906175
7.57,2,74.97,0.0
16.57,2,57.98,0.0
7.77,2,32.03,0.0
6.03,2,56.36,0.0
0.53,4,685.96,0.0
14.37,2,541.94,0.0
11.1,3,419.95,0.0
1.1,2,45.98,0.0
4.07,2,71.27,0.0
4.83,2,313.97,0.0
8.03,2,35.93,0.0
4.97,2,33.98,0.0
11.57,2,60.07,0.0
2.87,2,59.97,0.0
1.37,2,339.98,0.0
7.43,2,291.98,0.0
5.0,2,40.45,0.0
7.7,2,98.92,0.0
13.03,2,103.98,0.10785255
1.7,2,497.21,0.01090215
2.0,2,96.98,0.0
4.33,2,25.98,0.0
0.93,2,67.24,0.0
7.0,2,87.49,0.0
9.2,2,159.5,0.0
2.5,2,112.96,0.08203595
11.33,2,26.98,0.0
0.33,2,54.83,0.0
15.27,2,60.56,0.0
5.63,2,115.98,0.0
15.3,3,76.83,0.0
3.7,2,275.97,0.0
12.77,2,231.71,0.0
4.6,2,23.98,0.0
4.23,11,503.47,0.0
4.9,4,364.96,0.0
14.73,3,145.95,0.0
0.47,4,219.95,0.0215234
12.03,2,89.94,0.0923972
14.7,2,25.98,0.0
12.27,2,70.91,0.0
6.03,2,85.76,0.0
0.17,3,188.99,0.0
7.67,2,263.96,0.0
1.4,3,155.98,0.06062583333
2.53,2,199.55,0.0
13.93,2,107.98,0.0
4.6,2,273.97,0.0353007
5.67,3,178.59,0.0
5.0,2,29.98,0.0
3.1,2,89.36,0.0
9.27,2,123.42,0.0454611
14.93,2,51.59,0.0
4.17,2,69.98,0.0
10.17,5,96.39,0.0
12.67,2,53.98,0.0
4.27,2,259.98,0.0714337
0.93,2,43.98,0.0
8.3,2,36.94,0.06524105
1.87,3,65.97,0.0
0.07,2,23.98,0.0
7.13,2,117.24,0.0
16.57,2,95.5,0.036893
4.83,2,31.98,0.0
0.0,2,59.98,0.0
14.27,2,45.1,0.03513255
4.13,2,39.98,0.0
4.3,3,44.05,0.0
5.77,2,263.97,0.0
7.77,4,204.37,0.0
2.2,2,28.98,0.34889315
5.93,2,269.98,0.0
3.3,2,43.98,0.16670635
6.4,2,421.93,0.0
2.83,2,55.98,0.0454683
2.33,3,399.96,0.09777836667000002
12.2,2,9.34,0.0
3.7,3,494.77,0.0
10.8,2,43.98,0.0
